date,hotel_code,room_code,available,price,sampled,updated
2024-09-06,GLSC,SDTM,1,251.0,2023-09-14 14:41:26.765860,2023-09-14 12:41:00
2024-09-07,GLSC,SDTM,1,251.0,2023-09-14 14:41:26.765860,2023-09-14 12:41:00
2024-09-08,GLSC,SDTM,1,251.0,2023-09-14 14:41:26.765860,2023-09-14 12:41:00
2024-09-09,GLSC,SDTM,1,251.0,2023-09-14 14:41:26.765860,2023-09-14 12:41:00
2024-09-04,GLSC,SD2M,0,251.0,2023-09-14 14:56:27.226218,2023-09-14 12:56:00
2024-09-05,GLRS,CQ1,0,231.0,2023-09-14 15:11:25.680001,2023-09-14 13:11:00
2024-09-05,GLSC,SDTM,0,251.0,2023-09-14 15:11:26.533334,2023-09-14 13:11:00
2024-09-05,GLSC,SQ1M,0,251.0,2023-09-14 15:11:26.533334,2023-09-14 13:11:00
2024-09-06,GLSC,SDTM,0,251.0,2023-09-14 15:11:26.533334,2023-09-14 13:11:00
2024-09-07,GLSC,SDTM,0,251.0,2023-09-14 15:11:26.533334,2023-09-14 13:11:00
2024-09-08,GLSC,SDTM,0,251.0,2023-09-14 15:11:26.533334,2023-09-14 13:11:00
2024-09-07,GLRS,CQ1,0,231.0,2023-09-14 15:41:25.740257,2023-09-14 13:41:00
2024-09-01,GLSC,SD2M,0,251.0,2023-09-14 15:41:26.698996,2023-09-14 13:41:00
2024-09-05,GLLM,CK1LHA,0,599.0,2023-09-14 16:11:22.762306,2023-09-14 14:11:00
2024-09-09,GLLM,CXQ1LH,0,599.0,2023-09-14 16:41:22.367077,2023-09-14 14:41:00
2024-09-02,GLSC,SQ1M,0,251.0,2023-09-14 16:41:25.289704,2023-09-14 14:41:00
2024-09-03,GLSC,SQ1M,0,251.0,2023-09-14 16:41:25.289704,2023-09-14 14:41:00
2024-09-03,GLRS,CQ1,0,231.0,2023-09-14 16:56:25.775237,2023-09-14 14:56:00
2024-09-04,GLRS,CQ1,0,231.0,2023-09-14 16:56:25.775237,2023-09-14 14:56:00
2024-09-01,GLLM,CK1LHA,0,599.0,2023-09-14 17:11:23.572861,2023-09-14 15:11:00
2024-09-01,GLLM,DQ1,0,597.0,2023-09-14 17:11:23.572861,2023-09-14 15:11:00
2024-09-02,GLLM,CK1LH,1,599.0,2023-09-14 17:26:22.179574,2023-09-14 15:26:00
2024-09-07,GLLM,CXQ1LH,1,599.0,2023-09-14 17:26:22.179574,2023-09-14 15:26:00
2024-09-01,GLSC,SQ1,1,234.0,2023-09-14 18:11:26.128905,2023-09-14 16:11:00
2024-09-02,GLSC,SQ1M,1,251.0,2023-09-14 18:26:25.695131,2023-09-14 16:26:00
2024-09-03,GLSC,SQ1M,1,251.0,2023-09-14 18:26:25.695131,2023-09-14 16:26:00
2024-09-06,GLRS,SQ1M,2,251.0,2023-09-14 19:11:25.469696,2023-09-14 17:11:00
2024-09-07,GLRS,SQ1M,2,251.0,2023-09-14 19:11:25.469696,2023-09-14 17:11:00
2024-09-02,GLSC,SQ1M,0,251.0,2023-09-14 19:11:26.955428,2023-09-14 17:11:00
2024-09-03,GLSC,SQ1M,0,251.0,2023-09-14 19:11:26.955428,2023-09-14 17:11:00
2024-09-07,GLRS,SQ1M,1,251.0,2023-09-14 21:11:25.227460,2023-09-14 19:11:00
2024-09-05,GLRS,SD2,1,234.0,2023-09-14 21:41:29.699477,2023-09-14 19:41:00
2024-09-05,GLRS,SQ1M,1,251.0,2023-09-14 21:41:29.699477,2023-09-14 19:41:00
2024-09-06,GLRS,SD2,1,234.0,2023-09-14 21:41:29.699477,2023-09-14 19:41:00
2024-09-06,GLRS,SQ1M,1,251.0,2023-09-14 21:41:29.699477,2023-09-14 19:41:00
2024-09-03,GLLM,CK1LHA,0,599.0,2023-09-14 23:26:23.968033,2023-09-14 21:26:00
2024-09-03,GLLM,SB2XX,0,140.0,2023-09-14 23:26:23.968033,2023-09-14 21:26:00
2024-09-04,GLLM,CK1LHA,0,599.0,2023-09-14 23:26:23.968033,2023-09-14 21:26:00
2024-09-04,GLLM,SB2XX,0,140.0,2023-09-14 23:26:23.968033,2023-09-14 21:26:00
2024-09-05,GLRS,SQ1M,0,251.0,2023-09-14 23:26:26.954391,2023-09-14 21:26:00
2024-09-06,GLRS,SQ1M,0,251.0,2023-09-14 23:26:26.954391,2023-09-14 21:26:00
2024-09-01,GLSC,SQ1,0,234.0,2023-09-14 23:26:28.763792,2023-09-14 21:26:00
2024-09-09,GLVI,XQ2T,1,321.0,2023-09-15 00:11:31.916375,2023-09-14 22:11:00
2024-09-05,GLRS,SD2,0,234.0,2023-09-15 01:56:28.564563,2023-09-14 23:56:00
2024-09-06,GLRS,SD2,0,234.0,2023-09-15 01:56:28.564563,2023-09-14 23:56:00
2024-09-09,GLVI,XQ2T,0,321.0,2023-09-15 08:26:31.334119,2023-09-15 06:26:00
2024-09-06,GLLM,CK1LHA,0,599.0,2023-09-15 08:56:26.094937,2023-09-15 06:56:00
2024-09-07,GLLM,CK1LHA,0,599.0,2023-09-15 08:56:26.094937,2023-09-15 06:56:00
2024-09-08,GLMG,SD2V,1,313.0,2023-09-15 09:11:25.135643,2023-09-15 07:11:00
2024-09-08,GLMG,SD2V,0,313.0,2023-09-15 09:26:29.207879,2023-09-15 07:26:00
2024-09-09,GLSC,SDTM,0,251.0,2023-09-15 10:41:30.930949,2023-09-15 08:41:00
2024-09-07,GLRS,SQ1M,0,251.0,2023-09-15 16:26:25.348263,2023-09-15 14:26:00
2024-09-06,GLRS,CQ1,0,231.0,2023-09-15 22:11:25.396620,2023-09-15 20:11:00
2024-09-02,GLRS,CQ1,0,231.0,2023-09-16 17:41:25.293006,2023-09-16 15:41:00
2024-09-08,GLLM,CK1LHA,0,599.0,2023-09-16 19:11:23.612269,2023-09-16 17:11:00
2024-09-09,GLLM,CK1LH,1,599.0,2023-09-16 19:26:23.538344,2023-09-16 17:26:00
2024-09-02,GLRS,SQ1,1,234.0,2023-09-16 19:26:25.637605,2023-09-16 17:26:00
2024-08-31,GLSC,CD2XX,1,182.0,2023-09-16 19:26:27.087205,2023-09-16 17:26:00
2024-09-01,GLSC,CD2XX,1,182.0,2023-09-16 19:26:27.087205,2023-09-16 17:26:00
2024-09-01,GLSC,CD2XX,0,182.0,2023-09-16 23:26:28.419599,2023-09-16 21:26:00
2024-08-31,GLSC,CD2XX,0,182.0,2023-09-17 00:11:27.041554,2023-09-16 22:11:00
2024-09-02,GLSC,CD1XX,1,149.0,2023-09-17 00:26:27.239502,2023-09-16 22:26:00
2024-09-08,GLCC,SQ2,5,439.99,2023-09-17 09:26:21.544913,2023-09-17 07:11:00
2024-09-09,GLCC,SQ2,4,439.99,2023-09-17 13:41:21.440531,2023-09-17 11:41:00
2024-09-02,GLSC,CD1XX,0,149.0,2023-09-17 13:56:26.760647,2023-09-17 11:56:00
2024-09-03,GLCC,SQ2,10,429.99,2023-09-17 18:56:21.987582,2023-09-17 16:56:00
2024-09-05,GLCC,SQ2,8,480.0,2023-09-17 18:56:21.987582,2023-09-17 16:56:00
2024-09-03,GLLM,CK1LH,1,599.0,2023-09-17 19:56:23.140105,2023-09-17 17:56:00
2024-09-03,GLLM,CK1LHA,1,599.0,2023-09-17 19:56:23.140105,2023-09-17 17:56:00
2024-09-04,GLLM,CD1,1,203.0,2023-09-17 19:56:23.140105,2023-09-17 17:56:00
2024-09-04,GLLM,CK1LHA,1,599.0,2023-09-17 19:56:23.140105,2023-09-17 17:56:00
2024-09-03,GLLM,CK1LH,0,599.0,2023-09-17 20:11:24.493237,2023-09-17 18:11:00
2024-09-03,GLLM,CK1LHA,0,599.0,2023-09-17 20:11:24.493237,2023-09-17 18:11:00
2024-09-04,GLLM,CD1,0,203.0,2023-09-17 20:11:24.493237,2023-09-17 18:11:00
2024-09-04,GLLM,CK1LHA,0,599.0,2023-09-17 20:11:24.493237,2023-09-17 18:11:00
2024-09-02,GLLM,CK1LH,0,599.0,2023-09-17 22:56:23.877874,2023-09-17 20:56:00
2024-09-07,GLLM,CK1LH,1,599.0,2023-09-18 09:56:22.886058,2023-09-18 07:56:00
2024-09-02,GLRS,SQ1,0,234.0,2023-09-18 10:11:26.468891,2023-09-18 08:11:00
2024-09-02,GLMG,SD1V,1,313.0,2023-09-18 10:26:24.995471,2023-09-18 08:26:00
2024-09-03,GLMG,SD1U,1,258.0,2023-09-18 10:26:24.995471,2023-09-18 08:26:00
2024-09-06,GLMG,DK1Y,1,687.0,2023-09-18 10:26:24.995471,2023-09-18 08:26:00
2024-09-06,GLMG,SD1U,1,258.0,2023-09-18 10:26:24.995471,2023-09-18 08:26:00
2024-09-02,GLMG,SD1V,0,313.0,2023-09-18 11:56:24.669413,2023-09-18 09:56:00
2024-09-06,GLMG,DK1Y,0,687.0,2023-09-18 11:56:24.669413,2023-09-18 09:56:00
2024-09-06,GLMG,SD1U,0,258.0,2023-09-18 11:56:24.669413,2023-09-18 09:56:00
2024-09-03,GLMG,SD1U,0,258.0,2023-09-18 12:11:24.358336,2023-09-18 10:11:00
2024-09-08,GLCC,SQ2,4,439.99,2023-09-18 14:26:22.369448,2023-09-18 12:26:00
2024-09-09,GLCC,SQ2,3,439.99,2023-09-18 14:26:22.369448,2023-09-18 12:26:00
2024-08-31,GLMG,SD1Y,1,313.0,2023-09-18 14:56:25.759029,2023-09-18 12:56:00
2024-09-01,GLMG,SD1Y,1,313.0,2023-09-18 14:56:25.759029,2023-09-18 12:56:00
2024-09-03,GLMG,DQ1Y,1,687.0,2023-09-18 15:26:24.960552,2023-09-18 13:26:00
2024-09-09,GLLM,CK1LH,0,599.0,2023-09-18 16:26:23.275910,2023-09-18 14:26:00
2024-09-01,GLMG,SD1Y,0,313.0,2023-09-18 16:56:25.270772,2023-09-18 14:56:00
2024-08-31,GLMG,SD1Y,0,313.0,2023-09-18 17:11:26.544336,2023-09-18 15:11:00
2024-09-03,GLMG,DQ1Y,0,687.0,2023-09-18 19:26:38.862064,2023-09-18 17:26:00
2024-09-03,GLCC,SQ2,9,429.99,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-04,GLCC,SQ2,10,429.99,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-05,GLCC,SQ2,7,480.0,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-06,GLCC,SQ2,7,460.0,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-07,GLCC,SQ2,10,439.99,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-08,GLCC,SQ2,3,439.99,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-09,GLCC,SQ2,2,439.99,2023-09-18 22:11:21.621490,2023-09-18 20:11:00
2024-09-01,GLMG,SD1Y,2,313.0,2023-09-19 13:11:23.378774,2023-09-19 11:11:00
2024-09-02,GLMG,SD1Y,2,313.0,2023-09-19 13:11:23.378774,2023-09-19 11:11:00
2024-09-03,GLMG,SD1Y,2,313.0,2023-09-19 13:11:23.378774,2023-09-19 11:11:00
2024-09-04,GLMG,SD1Y,2,313.0,2023-09-19 13:11:23.378774,2023-09-19 11:11:00
2024-09-09,GLMG,SD1V,2,313.0,2023-09-19 13:11:23.378774,2023-09-19 11:11:00
2024-09-04,GLMG,SD1Y,1,313.0,2023-09-19 13:41:24.316183,2023-09-19 11:41:00
2024-09-09,GLMG,SD1V,1,313.0,2023-09-19 13:41:24.316183,2023-09-19 11:41:00
2024-09-01,GLMG,SD1Y,1,313.0,2023-09-19 15:11:25.318808,2023-09-19 13:11:00
2024-09-02,GLMG,SD1Y,1,313.0,2023-09-19 15:11:25.318808,2023-09-19 13:11:00
2024-09-03,GLMG,SD1Y,1,313.0,2023-09-19 15:11:25.318808,2023-09-19 13:11:00
2024-09-04,GLMG,SD1Y,0,313.0,2023-09-19 15:11:25.318808,2023-09-19 13:11:00
2024-09-01,GLMG,SD1Y,0,313.0,2023-09-19 15:41:24.705781,2023-09-19 13:41:00
2024-09-02,GLMG,SD1Y,0,313.0,2023-09-19 15:41:24.705781,2023-09-19 13:41:00
2024-09-09,GLMG,SD1V,0,313.0,2023-09-19 15:56:25.212514,2023-09-19 13:56:00
2024-08-31,GLLM,CK1LH,2,599.0,2023-09-19 17:56:23.546430,2023-09-19 15:56:00
2024-09-03,GLMG,SD1Y,0,313.0,2023-09-19 18:56:24.638247,2023-09-19 16:56:00
2024-09-07,GLLM,CK1LH,0,599.0,2023-09-19 20:11:23.342942,2023-09-19 18:11:00
2024-09-07,GLRS,SQ1M,1,251.0,2023-09-20 00:26:26.416729,2023-09-19 22:26:00
2024-09-03,GLMG,SD1U,1,258.0,2023-09-20 11:26:24.350835,2023-09-20 09:26:00
2024-09-04,GLMG,SD1U,1,258.0,2023-09-20 11:41:24.044699,2023-09-20 09:41:00
2024-09-06,GLMG,DK1Y,1,687.0,2023-09-20 11:41:24.044699,2023-09-20 09:41:00
2024-09-06,GLMG,SD1U,1,258.0,2023-09-20 11:41:24.044699,2023-09-20 09:41:00
2024-09-07,GLRS,SQ1M,0,251.0,2023-09-20 11:56:24.951590,2023-09-20 09:56:00
2024-09-03,GLMG,SD1U,0,258.0,2023-09-20 12:11:24.329759,2023-09-20 10:11:00
2024-09-08,GLMG,SD1U,1,258.0,2023-09-20 12:11:24.329759,2023-09-20 10:11:00
2024-09-09,GLMG,SD1UA,1,258.0,2023-09-20 12:11:24.329759,2023-09-20 10:11:00
2024-09-09,GLMG,SD1UA,0,258.0,2023-09-20 12:41:24.530004,2023-09-20 10:41:00
2024-09-08,GLMG,SD1U,0,258.0,2023-09-20 12:56:24.245860,2023-09-20 10:56:00
2024-09-04,GLMG,SD1U,0,258.0,2023-09-20 13:41:25.014098,2023-09-20 11:41:00
2024-09-06,GLMG,DK1Y,0,687.0,2023-09-20 13:41:25.014098,2023-09-20 11:41:00
2024-09-06,GLMG,SD1U,0,258.0,2023-09-20 13:41:25.014098,2023-09-20 11:41:00
2024-09-08,GLMG,ST2U,1,258.0,2023-09-20 14:41:23.827223,2023-09-20 12:41:00
2024-09-09,GLSC,CD1HL,1,231.0,2023-09-20 14:56:26.723841,2023-09-20 12:56:00
2024-09-05,GLCC,SQ2,4,499.99,2023-09-20 15:26:21.746748,2023-09-20 13:26:00
2024-09-06,GLCC,SQ2,4,469.99,2023-09-20 15:26:21.746748,2023-09-20 13:26:00
2024-09-07,GLCC,SQ2,7,459.99,2023-09-20 15:26:21.746748,2023-09-20 13:26:00
2024-09-09,GLSC,CD1HL,0,231.0,2023-09-20 15:26:26.791065,2023-09-20 13:26:00
2024-09-09,GLSC,SQ1M,1,251.0,2023-09-20 15:26:26.791065,2023-09-20 13:26:00
2024-09-09,GLSC,SQ1M,0,251.0,2023-09-20 16:26:28.345243,2023-09-20 14:26:00
2024-09-08,GLMG,ST2U,0,258.0,2023-09-20 16:41:25.385994,2023-09-20 14:41:00
2024-09-07,GLLM,CXQ1LH,0,599.0,2023-09-21 00:11:23.402429,2023-09-20 22:11:00
2024-09-09,GLLM,CQ1LH,0,599.0,2023-09-21 05:11:24.780405,2023-09-21 03:11:00
2024-09-09,GLLM,DQ1,0,597.0,2023-09-21 05:11:24.780405,2023-09-21 03:11:00
2024-09-06,GLCC,DK1,7,479.99,2023-09-21 19:26:21.626265,2023-09-21 17:26:00
2024-09-06,GLCC,SQ2,3,469.99,2023-09-21 23:11:22.371307,2023-09-21 21:11:00
2024-09-07,GLCC,SQ2,6,459.99,2023-09-21 23:11:22.371307,2023-09-21 21:11:00
2024-09-08,GLCC,SQ2,2,469.99,2023-09-21 23:11:22.371307,2023-09-21 21:11:00
2024-09-09,GLCC,SQ2,1,469.99,2023-09-21 23:11:22.371307,2023-09-21 21:11:00
2024-08-31,GLMG,DQ1YV,1,716.0,2023-09-22 03:26:27.484665,2023-09-22 01:26:00
2024-09-01,GLMG,DQ1YV,1,716.0,2023-09-22 03:26:27.484665,2023-09-22 01:26:00
2024-09-02,GLMG,DQ1YV,1,716.0,2023-09-22 03:26:27.484665,2023-09-22 01:26:00
2024-08-31,GLMG,DQ1YV,0,716.0,2023-09-22 10:41:25.695871,2023-09-22 08:41:00
2024-09-01,GLMG,DQ1YV,0,716.0,2023-09-22 10:41:25.695871,2023-09-22 08:41:00
2024-08-31,GLSC,SQ1,1,234.0,2023-09-22 13:41:27.408763,2023-09-22 11:41:00
2024-09-01,GLSC,SQ1,1,234.0,2023-09-22 13:41:27.408763,2023-09-22 11:41:00
2024-09-02,GLLM,CK1LHA,0,599.0,2023-09-22 16:41:23.012951,2023-09-22 14:41:00
2024-09-02,GLLM,DK1A,0,597.0,2023-09-22 16:41:23.012951,2023-09-22 14:41:00
2024-09-02,GLMG,DQ1YV,0,716.0,2023-09-22 18:41:25.091935,2023-09-22 16:41:00
2024-08-31,GLSC,SQ1,0,234.0,2023-09-22 19:11:28.087659,2023-09-22 17:11:00
2024-09-01,GLSC,SQ1,0,234.0,2023-09-22 19:11:28.087659,2023-09-22 17:11:00
2024-09-05,GLCC,DK1,7,509.99,2023-09-24 11:11:21.826056,2023-09-24 09:11:00
2024-09-06,GLCC,DK1,8,479.99,2023-09-24 11:11:21.826056,2023-09-24 09:11:00
2024-09-04,GLCC,SQ2,9,429.99,2023-09-24 15:11:21.235205,2023-09-24 13:11:00
2024-09-04,GLCC,SQ2,8,429.99,2023-09-25 12:11:21.740263,2023-09-25 10:11:00
2024-09-05,GLCC,SQ2,3,499.99,2023-09-25 12:11:21.740263,2023-09-25 10:11:00
2024-09-06,GLCC,SQ2,2,469.99,2023-09-25 12:11:21.740263,2023-09-25 10:11:00
2024-09-04,GLMG,DK1YV,1,716.0,2023-09-25 15:41:26.527684,2023-09-25 13:41:00
2024-09-06,GLMG,DK1Y,1,687.0,2023-09-25 15:41:26.527684,2023-09-25 13:41:00
2024-09-06,GLMG,DK1YV,1,716.0,2023-09-25 15:41:26.527684,2023-09-25 13:41:00
2024-09-03,GLRS,SQ1M,1,251.0,2023-09-25 15:41:28.040077,2023-09-25 13:41:00
2024-09-03,GLRS,SQ1M,1,251.0,2023-09-25 16:11:27.696247,2023-09-25 14:11:00
2024-09-03,GLRS,SQ1M,1,251.0,2023-09-25 16:56:27.170968,2023-09-25 14:56:00
2024-09-03,GLRS,SQ1M,0,251.0,2023-09-25 18:11:24.965365,2023-09-25 16:11:00
2024-09-04,GLMG,DK1YV,0,716.0,2023-09-25 18:41:24.551602,2023-09-25 16:41:00
2024-09-06,GLMG,DK1Y,0,687.0,2023-09-25 18:56:24.609571,2023-09-25 16:56:00
2024-09-06,GLMG,DK1YV,0,716.0,2023-09-25 18:56:24.609571,2023-09-25 16:56:00
2024-09-02,GLLM,CK1LH,1,599.0,2023-09-25 22:41:24.792575,2023-09-25 20:41:00
2024-09-02,GLLM,DK1A,1,597.0,2023-09-25 22:41:24.792575,2023-09-25 20:41:00
2024-09-04,GLMG,DQ1YV,1,716.0,2023-09-25 22:41:27.058528,2023-09-25 20:41:00
2024-09-02,GLLM,CK1LH,0,599.0,2023-09-26 00:11:23.853367,2023-09-25 22:11:00
2024-09-02,GLLM,DK1A,0,597.0,2023-09-26 00:11:23.853367,2023-09-25 22:11:00
2024-09-04,GLMG,DQ1YV,0,716.0,2023-09-26 00:11:28.025624,2023-09-25 22:11:00
2024-09-07,GLLM,SQ1,1,276.0,2023-09-26 09:11:23.493695,2023-09-26 07:11:00
2024-09-05,GLMG,DK1V,1,687.0,2023-09-26 09:11:25.426019,2023-09-26 07:11:00
2024-09-06,GLMG,DK1Y,1,687.0,2023-09-26 09:11:25.426019,2023-09-26 07:11:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-09-26 09:11:25.426019,2023-09-26 07:11:00
2024-09-04,GLVI,SQ2K,1,387.0,2023-09-26 09:11:30.484907,2023-09-26 07:11:00
2024-09-06,GLMG,DK1Y,0,687.0,2023-09-26 09:41:27.178007,2023-09-26 07:26:00
2024-09-04,GLLM,CD1,1,203.0,2023-09-26 09:56:25.470892,2023-09-26 07:56:00
2024-09-04,GLLM,CK1LHA,1,599.0,2023-09-26 09:56:25.470892,2023-09-26 07:56:00
2024-09-04,GLLM,SQ1,1,276.0,2023-09-26 09:56:25.470892,2023-09-26 07:56:00
2024-09-06,GLMG,DQ1YV,0,716.0,2023-09-26 09:56:27.525659,2023-09-26 07:56:00
2024-09-04,GLVI,SQ2K,0,387.0,2023-09-26 09:56:34.339403,2023-09-26 07:56:00
2024-09-07,GLLM,SQ1,0,276.0,2023-09-26 10:11:25.018773,2023-09-26 08:11:00
2024-09-04,GLLM,CD1,0,203.0,2023-09-26 10:26:24.294372,2023-09-26 08:26:00
2024-09-04,GLLM,CK1LHA,0,599.0,2023-09-26 10:26:24.294372,2023-09-26 08:26:00
2024-09-04,GLLM,SQ1,0,276.0,2023-09-26 10:26:24.294372,2023-09-26 08:26:00
2024-08-31,GLSC,CD2XX,1,182.0,2023-09-26 10:26:29.123260,2023-09-26 08:26:00
2024-09-05,GLMG,DK1V,0,687.0,2023-09-26 10:56:24.881374,2023-09-26 08:56:00
2024-08-31,GLSC,CD2XX,0,182.0,2023-09-26 12:11:30.055595,2023-09-26 10:11:00
2024-09-07,GLCC,SQ2,5,459.99,2023-09-26 13:41:23.162682,2023-09-26 11:41:00
2024-09-08,GLCC,SQ2,1,469.99,2023-09-26 13:41:23.162682,2023-09-26 11:41:00
2024-09-09,GLCC,SQ2,0,469.99,2023-09-26 13:41:23.162682,2023-09-26 11:41:00
2024-09-08,GLCC,DK1,10,479.99,2023-09-26 15:56:21.769763,2023-09-26 13:56:00
2024-08-31,GLMG,SD2,2,296.0,2023-09-26 16:11:25.661559,2023-09-26 14:11:00
2024-09-01,GLMG,SD2,2,296.0,2023-09-26 16:11:25.661559,2023-09-26 14:11:00
2024-09-01,GLMG,SD2,1,296.0,2023-09-26 17:11:24.874862,2023-09-26 15:11:00
2024-08-31,GLLM,CK1LH,3,599.0,2023-09-26 17:26:23.355626,2023-09-26 15:26:00
2024-08-31,GLLM,CXQ1LH,1,599.0,2023-09-26 17:26:23.355626,2023-09-26 15:26:00
2024-08-31,GLMG,SD2,0,296.0,2023-09-26 17:26:24.979068,2023-09-26 15:26:00
2024-08-31,GLMG,SDT,1,296.0,2023-09-26 17:26:24.979068,2023-09-26 15:26:00
2024-09-01,GLMG,SD2,0,296.0,2023-09-26 17:26:24.979068,2023-09-26 15:26:00
2024-08-31,GLSC,CD2XX,1,182.0,2023-09-26 17:26:27.940998,2023-09-26 15:26:00
2024-09-01,GLSC,SD2M,1,251.0,2023-09-26 17:56:32.299107,2023-09-26 15:56:00
2024-09-06,GLLM,CXQ1L,1,334.0,2023-09-26 18:56:22.899767,2023-09-26 16:56:00
2024-09-07,GLLM,CXQ1L,1,334.0,2023-09-26 18:56:22.899767,2023-09-26 16:56:00
2024-09-04,GLMG,DK1YV,1,716.0,2023-09-26 18:56:24.749768,2023-09-26 16:56:00
2024-09-04,GLMG,DQ1YA,1,687.0,2023-09-26 18:56:24.749768,2023-09-26 16:56:00
2024-09-05,GLMG,DK1YV,1,716.0,2023-09-26 18:56:24.749768,2023-09-26 16:56:00
2024-09-05,GLMG,DQ1YA,1,687.0,2023-09-26 18:56:24.749768,2023-09-26 16:56:00
2024-09-06,GLLM,CXQ1L,0,334.0,2023-09-26 19:11:22.875922,2023-09-26 17:11:00
2024-09-07,GLLM,CXQ1L,0,334.0,2023-09-26 19:11:22.875922,2023-09-26 17:11:00
2024-08-31,GLMG,SDT,0,296.0,2023-09-26 19:41:24.267902,2023-09-26 17:41:00
2024-08-31,GLSC,CD2XX,0,182.0,2023-09-26 19:41:26.569882,2023-09-26 17:41:00
2024-09-05,GLCC,SQ2,2,499.99,2023-09-26 20:11:21.308456,2023-09-26 18:11:00
2024-09-06,GLCC,SQ2,1,469.99,2023-09-26 20:11:21.308456,2023-09-26 18:11:00
2024-09-07,GLCC,SQ2,4,459.99,2023-09-26 20:11:21.308456,2023-09-26 18:11:00
2024-09-08,GLCC,SQ2,0,469.99,2023-09-26 20:11:21.308456,2023-09-26 18:11:00
2024-08-31,GLLM,CK1LH,2,599.0,2023-09-26 20:26:22.393540,2023-09-26 18:26:00
2024-09-04,GLMG,DK1YV,0,716.0,2023-09-26 20:26:23.578989,2023-09-26 18:26:00
2024-09-05,GLMG,DK1YV,0,716.0,2023-09-26 20:26:23.578989,2023-09-26 18:26:00
2024-09-01,GLSC,SD2M,0,251.0,2023-09-26 21:26:29.065297,2023-09-26 19:26:00
2024-09-04,GLMG,DQ1YA,0,687.0,2023-09-26 21:56:26.596292,2023-09-26 19:56:00
2024-09-05,GLMG,DQ1YA,0,687.0,2023-09-26 21:56:26.596292,2023-09-26 19:56:00
2024-09-01,GLMG,SD2U,1,258.0,2023-09-27 14:26:24.041761,2023-09-27 12:26:00
2024-09-01,GLMG,SD2U,0,258.0,2023-09-27 16:11:23.962910,2023-09-27 14:11:00
2024-09-01,GLCC,SQ2,10,459.99,2023-09-27 19:11:22.727174,2023-09-27 17:11:00
2024-09-01,GLCC,SQ2,8,459.99,2023-09-27 19:26:21.479838,2023-09-27 17:26:00
2024-09-05,GLRS,SQ1M,1,251.0,2023-09-28 12:11:25.096867,2023-09-28 10:11:00
2024-09-05,GLRS,SQ1M,0,251.0,2023-09-28 14:26:26.469059,2023-09-28 12:26:00
2024-09-08,GLCC,XQ2,1,509.99,2023-09-28 15:56:21.744350,2023-09-28 13:56:00
2024-09-09,GLCC,XQ2,1,509.99,2023-09-28 15:56:21.744350,2023-09-28 13:56:00
2024-09-09,GLCC,XQ2,0,509.99,2023-09-29 16:11:21.231480,2023-09-29 14:11:00
2024-09-01,GLRS,SD2M,1,251.0,2023-09-29 17:41:32.268325,2023-09-29 15:41:00
2024-09-02,GLRS,SD2M,1,251.0,2023-09-29 17:41:32.268325,2023-09-29 15:41:00
2024-09-01,GLRS,SD2M,0,251.0,2023-09-29 18:26:27.416736,2023-09-29 16:26:00
2024-09-02,GLRS,SD2M,0,251.0,2023-09-29 18:26:27.416736,2023-09-29 16:26:00
2024-08-31,GLLM,CK1LH,1,599.0,2023-09-30 13:11:23.589957,2023-09-30 11:11:00
2024-08-31,GLLM,CXQ1LH,0,599.0,2023-09-30 13:11:23.589957,2023-09-30 11:11:00
2024-09-09,GLMG,SD1UA,1,258.0,2023-09-30 17:26:23.819558,2023-09-30 15:26:00
2024-09-09,GLMG,SD1UA,0,258.0,2023-09-30 17:56:24.869125,2023-09-30 15:56:00
2024-09-06,GLRS,SQ1,1,234.0,2023-09-30 18:11:27.631347,2023-09-30 16:11:00
2024-09-06,GLRS,SQ1M,1,251.0,2023-09-30 18:11:27.631347,2023-09-30 16:11:00
2024-09-06,GLRS,SQ1M,0,251.0,2023-09-30 18:41:31.116273,2023-09-30 16:41:00
2024-09-06,GLRS,SQ1,0,234.0,2023-10-01 00:41:25.297290,2023-09-30 22:41:00
2024-09-09,GLLM,CK1LH,1,599.0,2023-10-01 14:41:23.992094,2023-10-01 12:41:00
2024-09-04,GLMG,DK1YV,1,716.0,2023-10-01 14:41:25.554472,2023-10-01 12:41:00
2024-09-06,GLMG,DK1YV,1,716.0,2023-10-01 14:41:25.554472,2023-10-01 12:41:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-10-01 14:41:25.554472,2023-10-01 12:41:00
2024-09-04,GLMG,DK1YV,0,716.0,2023-10-01 15:11:24.992196,2023-10-01 13:11:00
2024-09-02,GLLM,CD1,1,203.0,2023-10-01 15:26:22.969816,2023-10-01 13:26:00
2024-09-02,GLLM,DK1A,1,597.0,2023-10-01 15:26:22.969816,2023-10-01 13:26:00
2024-09-09,GLLM,CK1LH,0,599.0,2023-10-01 15:41:22.955136,2023-10-01 13:41:00
